#pos.x,pos.y,pos.z,vel.x,vel.y,vel.z,acc.x,acc.y,acc.z,rot.x,rot.y,rot.z,w.x,w.y,w.z
#[m],[m],[m],[m/s],[m/s],[m/s],[m/s^2],[m/s^2],[m/s^2],[deg],[deg],[deg],[deg/s],[deg/s],[deg/s]
0.0264921298,0.8788095528,0.8626362314,0.9634396346,0.5769181385,0.3218599931,0.6568288142,0.9825093182,0.9753515922,0.1801068767,0.1905680911,0.2839868642,0.7504086733,0.6471257755,0.1753294121
0.9462679372,0.855248425,0.450592122,0.9002261458,0.3134748865,0.50084987,0.7470202554,0.815309716,0.939103431,0.9094383617,0.5577582195,0.6269570021,0.1258436555,0.7504437597,0.9424247838
0.7981814694,0.652003336,0.4156030731,0.3835773351,0.8239651357,0.241398935,0.6932673655,0.1917968322,0.196832489,0.8763544632,0.6582411912,0.8804197142,0.7073488493,0.5957413644,0.3343605739
0.5712269973,0.0727311509,0.0039515536,0.5640952671,0.1194192257,0.5320503492,0.5578141311,0.0758087755,0.8078136369,0.4084237688,0.7190801995,0.5113508089,0.8886573563,0.9872363246,0.5690774099
0.4433198382,0.0651429482,0.1707325638,0.7015123684,0.6494606434,0.1345161062,0.2709499975,0.3238333033,0.5459217529,0.0395102026,0.5447869349,0.6925992135,0.3075964256,0.1025279675,0.9834427131
0.7767429706,0.5973549372,0.6084539686,0.3595512478,0.8930237301,0.7417931427,0.6608621095,0.5157146719,0.7214052707,0.1959899721,0.5087364808,0.8697873524,0.9680234104,0.6589937098,0.6484931098
0.6733202515,0.5951523059,0.1252406057,0.7119840754,0.2999152606,0.6231987453,0.0360711477,0.2793557259,0.093698859,0.3361235676,0.1013923404,0.6289743886,0.1205819361,0.9300601227,0.5133244842
0.9566368611,0.6443700751,0.1803154837,0.0193391854,0.2710592035,0.2343715229,0.3868872952,0.5503299732,0.8065017567,0.5501815301,0.3471225372,0.8445071787,0.1365047036,0.3202199929,0.0113560415
0.307236352,0.6231549966,0.8360551864,0.0506272695,0.6305068474,0.6437155777,0.4417866888,0.0461646527,0.8859160246,0.3531935702,0.2037778597,0.5048976324,0.8647653114,0.8879493222,0.9322628925
0.2190450098,0.2423803084,0.5067138781,0.5289230713,0.1257910348,0.9990566444,0.7819138476,0.7356164615,0.9805468519,0.7439464274,0.6793907451,0.2915997435,0.0038211101,0.2788195466,0.9733795935
0.2816803444,0.4312529675,0.4733193859,0.9066652123,0.3300194931,0.7563989261,0.0105402812,0.8037989109,0.6093351046,0.1686258426,0.2227508237,0.4949338388,0.4024029863,0.3714415478,0.68811353
0.0998245727,0.5946849267,0.2220260361,0.3263423503,0.8089332254,0.7945706506,0.7029101934,0.5788035293,0.2726066162,0.8168554829,0.531578429,0.3183132076,0.4187998291,0.1516849011,0.5305759612
0.2898478801,0.4820316061,0.4246430722,0.6634955521,0.717743381,0.95514081,0.7161053118,0.5532213272,0.3905841966,0.7908691304,0.8539507316,0.7962657975,0.3146451599,0.8689239109,0.7383915656
0.3783761243,0.4369800812,0.7171033834,0.2798125072,0.7745129724,0.1028972394,0.502805508,0.7649511928,0.7988724422,0.4010965165,0.548052563,0.7462351726,0.7051343152,0.615546036,0.4138006919
0.2676173144,0.629304433,0.4161915816,0.0173664986,0.3204034743,0.584935525,0.1944492561,0.5254274374,0.7880456726,0.8710170547,0.7101953619,0.9481688908,0.3303769099,0.7579699286,0.5070399886
0.8249677632,0.3287403611,0.2842583121,0.4307881518,0.1223588073,0.4836114299,0.7305750273,0.2264034499,0.8726175781,0.3228551968,0.1900623027,0.4810027674,0.4687639628,0.504110594,0.7731434958
0.4044218389,0.5121056829,0.0237740677,0.0387997222,0.3440706675,0.7038958152,0.8992637932,0.909099444,0.5528380887,0.7810284733,0.109190332,0.3739273767,0.7941644822,0.3303760669,0.4297392493
0.2397732598,0.0284792421,0.4505419317,0.3005503396,0.9126520887,0.7848310173,0.4904630009,0.7986893225,0.5006940879,0.5879425649,0.8084462341,0.0310287395,0.2218602968,0.0754317329,0.982134296
0.9883203628,0.6659993024,0.9859333558,0.3219222904,0.9158149166,0.5583829102,0.0478519422,0.2757780483,0.2951826751,0.5397918487,0.6635249239,0.9128932355,0.2473970529,0.9832310167,0.6250070469
0.7367760655,0.6344147798,0.640090676,0.6331251072,0.5526266632,0.1909908355,0.026946469,0.4529762394,0.5749439489,0.0796738982,0.8594390865,0.9000483717,0.1884086026,0.2315351009,0.2352376924
0.2640450267,0.9143182328,0.6471551159,0.8579429551,0.9950950486,0.0754106785,0.1554484999,0.0835023353,0.4058450154,0.9641203796,0.0893987803,0.6924566215,0.5234458458,0.3278377027,0.3300834812
0.4647730889,0.7916037678,0.0169188732,0.9246422181,0.1445167474,0.0790119018,0.7453424144,0.117771736,0.2675160004,0.6153543332,0.3042878786,0.5943518999,0.3922672894,0.1963675417,0.7653840104
0.8203116644,0.0817441974,0.3356893139,0.6757819344,0.1803690572,0.9654405267,0.0504100769,0.473979336,0.0735697709,0.4898305691,0.3182841763,0.8487314802,0.1261053565,0.1325371031,0.5720480958
0.9755607976,0.0649744991,0.7150960909,0.6472713103,0.1144693124,0.3164384059,0.1262845379,0.5962463088,0.8830542721,0.0496619308,0.2032437692,0.1463551285,0.5021907438,0.0470797088,0.419074807
0.338179394,0.9848441339,0.1515680638,0.2682442444,0.4445914004,0.722778344,0.5021036245,0.0349741514,0.5551869647,0.0541367294,0.1026504682,0.5776064935,0.5111667741,0.0866092174,0.16817913
0.698163031,0.9900013277,0.1307212075,0.2506725711,0.1699005881,0.9063626757,0.9669436277,0.3573321543,0.0113953477,0.2633828893,0.5506384089,0.1630641549,0.8719985746,0.0165483677,0.6415370518
0.4343821725,0.2948834424,0.8804146122,0.9502083754,0.791181803,0.9353488655,0.9108571995,0.7231125773,0.4142539,0.0526302828,0.5511303794,0.4297461632,0.4110864377,0.9081764303,0.6612602433
0.7452546291,0.3799055608,0.4237704431,0.0225063143,0.6676110425,0.4799084921,0.1940018748,0.3334688722,0.1845175935,0.8551141197,0.133334279,0.4601505212,0.9256254045,0.9981943983,0.9149808372
0.5413357079,0.5975145126,0.767744396,0.1760775932,0.9095276837,0.3107369369,0.9920422357,0.703133143,0.8183022794,0.0841850494,0.1065378672,0.3234904105,0.2467456845,0.7543931356,0.8703512789
0.2432266017,0.9630367377,0.7853032961,0.533164496,0.9460012707,0.3452873904,0.0727190055,0.0612208905,0.6059768918,0.0710180628,0.591772666,0.4362600886,0.8668044922,0.3968710954,0.2176775829
0.0653929721,0.9265658045,0.90871168,0.9315036605,0.3991546156,0.0397308185,0.1086990441,0.9622621397,0.5313597113,0.5982483094,0.5096227354,0.8802134497,0.6423363039,0.8851318158,0.87278005
0.1016636849,0.6399259031,0.0398614235,0.9139013877,0.9888552534,0.4355436558,0.839331559,0.4785245854,0.8680178917,0.1141849288,0.8713027707,0.6665457497,0.1632778977,0.8698519659,0.9328788163
0.632654311,0.336371929,0.4957787622,0.136381956,0.5461476017,0.7188839004,0.1425967947,0.7532808755,0.0001100768,0.8061174817,0.5882598726,0.8172148904,0.4699582281,0.4213709746,0.2146386754
0.3390681956,0.7641001725,0.9905706731,0.9837031688,0.9304764527,0.732234996,0.2276173896,0.4932580355,0.8052091182,0.9686440931,0.345287415,0.7327367654,0.7306048749,0.5691950962,0.1437585739
0.3107077843,0.4969600493,0.3416403182,0.7706035393,0.1918053523,0.3725557912,0.5541325741,0.4088885433,0.2321472478,0.4233836756,0.5007210269,0.7033614575,0.4966002473,0.7851828515,0.2691276744
0.2848077652,0.8487747108,0.3644836601,0.1963508543,0.6635355344,0.7928428383,0.990966075,0.1354496629,0.9151797207,0.7991074367,0.5623573109,0.0807316345,0.6298281132,0.4821714756,0.1062096497
0.7105584104,0.774627448,0.8008696317,0.1211899029,0.5649739795,0.4284005706,0.6221341218,0.6010142008,0.9868231984,0.9378925466,0.9156941522,0.9454875887,0.2110776893,0.8945597682,0.3198024536
0.4137638314,0.5989843442,0.8438224558,0.9817765618,0.6871866614,0.1128583605,0.9989079173,0.7109931551,0.7816864722,0.474873415,0.0243412686,0.9777311738,0.5243266282,0.6371129325,0.1080893793
0.3571640125,0.569549045,0.1166051899,0.4407256486,0.735299838,0.4275790214,0.5731460137,0.0491592807,0.1548367455,0.2837884405,0.1611975749,0.254272448,0.4708434894,0.7879830847,0.5564492084
0.9859518807,0.5960092064,0.8588062168,0.2657538334,0.2044157938,0.7405116374,0.0936704056,0.9878598132,0.7974922656,0.2593834712,0.5484432016,0.1824677404,0.6451908009,0.9698649996,0.595816836
0.341000445,0.3762746899,0.9965195622,0.3698276938,0.2994083368,0.7771577606,0.9801129494,0.7583049806,0.8759583324,0.0117982011,0.9040290357,0.7567219263,0.4849895983,0.3668497318,0.5834606271
0.9372758051,0.7906377903,0.8057490485,0.4793253537,0.4070694135,0.0263896296,0.8731822795,0.5277717682,0.2599062921,0.2900384786,0.5580381714,0.2848588731,0.4645387688,0.3803036084,0.682851742
0.7612212526,0.2665847395,0.8449018933,0.2802301907,0.227351229,0.3407487007,0.0031204436,0.8895736601,0.3856829001,0.3768419466,0.0045537299,0.5495492189,0.0840427602,0.7814163059,0.6979258183
0.7092791127,0.3924308359,0.7760744562,0.6399000442,0.1017814759,0.2489251877,0.0707869836,0.858029996,0.3178121766,0.127405283,0.884779535,0.4436897386,0.6569195757,0.557825422,0.1726041226
0.6770484361,0.9269408005,0.3001505978,0.5757051058,0.8769195933,0.022888942,0.2407346669,0.8242879412,0.3329339148,0.4562471172,0.012766972,0.6650223554,0.0945493215,0.9699433991,0.3102010714
0.1937616395,0.5763911101,0.0743621826,0.8832517597,0.4150745092,0.6429342279,0.4261910273,0.6083214446,0.800721702,0.7477405493,0.0416031786,0.4118045675,0.1857581393,0.3703236669,0.5447819984
0.4398213955,0.4456977994,0.4186565361,0.5753891438,0.4398358859,0.5121275378,0.4622516361,0.7821483093,0.4138435384,0.990496517,0.6527724674,0.9955277261,0.4549857107,0.7254974626,0.133164425
0.1864947458,0.547623805,0.9657660309,0.6489618865,0.8651608975,0.7423703727,0.3347193233,0.1009118276,0.6635109488,0.1900354985,0.7241660164,0.4910174128,0.3201145798,0.3737959927,0.9104232524
0.1027405633,0.4530328731,0.9876011382,0.9922558105,0.9763658964,0.0340481357,0.0487676558,0.2982917284,0.9205148071,0.7573795549,0.9465297932,0.0385205713,0.1013142451,0.5690096022,0.3430648751
0.4803896955,0.0920531357,0.1388765247,0.7344534647,0.8254093921,0.4679062531,0.2580746979,0.6649444842,0.2005782649,0.8637906364,0.672603086,0.5301394477,0.4599781299,0.9945001702,0.3079096023
0.8999792907,0.5321020885,0.5142848089,0.5574656071,0.1225069353,0.3655238106,0.7268679038,0.7927956257,0.805667622,0.7923347145,0.2468322776,0.5464093577,0.3213775568,0.3532601926,0.1009161956
0.0264384578,0.1097996098,0.288396475,0.4447583615,0.4489545875,0.0021480662,0.2551973679,0.1152470229,0.8958641072,0.2285779994,0.0074365794,0.6087660406,0.3371193305,0.4388193582,0.5009573393
0.2294621116,0.8933087126,0.7005817393,0.4347868826,0.3597883318,0.2833132641,0.3384589001,0.6292401694,0.7751033765,0.6841841805,0.1543587149,0.9051695329,0.0650389697,0.368391773,0.5591442373
0.7679561194,0.8486261438,0.6236582099,0.9511702866,0.7006264392,0.5270095241,0.5836548473,0.5126641173,0.4821500138,0.1617455236,0.486181295,0.3015956358,0.652733657,0.9654819572,0.7646410143
0.0778896219,0.7297102709,0.7941306794,0.8975846982,0.0877712247,0.8362950608,0.9423715408,0.2273376012,0.7286990307,0.5381877049,0.6135933567,0.5346487519,0.7781016233,0.5847651388,0.4226806298
0.1446210483,0.4890681562,0.2106859137,0.7092601341,0.0920408079,0.2728599499,0.9521606917,0.4877546658,0.3160574363,0.0988562188,0.5315979325,0.0758016614,0.5993810904,0.9766336762,0.0628314919
0.0441491489,0.5629732228,0.3263198083,0.193125401,0.5704825843,0.6610251993,0.2531100852,0.5128168467,0.4363114179,0.6117246755,0.1834463361,0.1880039072,0.2216561103,0.9830813299,0.330119349
0.6260135001,0.8035869324,0.1331087641,0.6629209438,0.58201927,0.5136425684,0.967421958,0.4160790011,0.8911229176,0.1438994323,0.823388106,0.442373163,0.9359450405,0.8725865541,0.4620464149
0.4730387239,0.4944185398,0.3123553423,0.519188163,0.6620393103,0.6776449875,0.7567786535,0.0739871445,0.1629051241,0.5201110777,0.6315349537,0.7649711085,0.26224757,0.0667896669,0.663571144
0.2802654475,0.0412186036,0.8637144224,0.1663290103,0.4579636731,0.7223742309,0.0313972286,0.2108735797,0.863014017,0.9145127042,0.5820290045,0.6607958426,0.8706210854,0.7773307439,0.2440647824
0.3567568476,0.5375013462,0.9049006365,0.59402589,0.7927062141,0.3543794273,0.4755579341,0.0565856936,0.1957231551,0.2543298288,0.8092984567,0.1876371145,0.2891498428,0.2526793095,0.7342721612
0.9881295169,0.902254253,0.2310514031,0.7631870108,0.2401187196,0.1410281526,0.5772101649,0.2016645766,0.4091527446,0.8707872149,0.015225857,0.6785204028,0.9081680888,0.2603384214,0.9020849849
0.7580876941,0.8250623468,0.0584239538,0.2255264073,0.9481537292,0.4147687886,0.6644520494,0.3971305252,0.3121759994,0.3272053803,0.5504904196,0.962383024,0.0295077041,0.5894978507,0.6530293306
0.2688607636,0.1714444838,0.0414988237,0.6367040544,0.5170257601,0.6320391184,0.5050673102,0.6160511138,0.0572684764,0.8761770626,0.9741377098,0.3691158857,0.5554167352,0.166136479,0.5558917885
0.7949345571,0.9970399296,0.8230634128,0.1214439565,0.2186236784,0.2656159081,0.2808058697,0.3910678249,0.5366227126,0.1213899881,0.5792136197,0.5818493601,0.2750417448,0.3856469358,0.5879755253
0.7856096838,0.8003091688,0.3840294929,0.6336117449,0.4724730258,0.1528536349,0.3452669229,0.2592370439,0.0216550432,0.4854117994,0.3813645785,0.4579625517,0.2314831334,0.0796765685,0.6467198146
0.748992587,0.1053532731,0.8520783152,0.9171812196,0.8736256751,0.747174301,0.1483778884,0.8184121514,0.7887711768,0.5434069391,0.3336285578,0.5853782614,0.9878306079,0.9680710496,0.5617650583
0.6085271726,0.7466384566,0.9068777518,0.1102760494,0.7019051705,0.4265876691,0.9547957762,0.5180742905,0.1911794896,0.3114993518,0.8616140622,0.733989383,0.2559331701,0.8624595145,0.0363946567
0.9811020868,0.425688272,0.439727992,0.9557611554,0.7217391585,0.0553309191,0.5056463226,0.7227593419,0.2275263346,0.3201404367,0.7193939509,0.0151971273,0.9000325317,0.6225700298,0.126744436
0.7930883363,0.3894148341,0.4689076098,0.9526429961,0.8788931461,0.9625817997,0.3636819203,0.8136688443,0.0161920692,0.9074004927,0.7502316726,0.4208027966,0.7826371612,0.1010008086,0.4290789843
0.1579020059,0.0847375662,0.0160882772,0.5896405094,0.9344855347,0.548601563,0.8505538173,0.096096623,0.5053820934,0.6472774023,0.5913114117,0.3286835012,0.7095200863,0.4968473177,0.174834508
0.0507646425,0.8229737584,0.7883897668,0.6042145267,0.4808080764,0.7615101534,0.2019087437,0.9696674525,0.8799714456,0.4225634413,0.3248195652,0.6761021485,0.6907706013,0.8813981343,0.528111033
0.3039325664,0.0234045671,0.6483859959,0.9927660413,0.1637489667,0.529932097,0.3232061762,0.4806612076,0.5012921026,0.6905269907,0.085114961,0.0092107234,0.7457120465,0.2123608678,0.9823167913
0.4769011456,0.6785507235,0.8891996229,0.640477886,0.4263087469,0.5106209778,0.7384270897,0.4125327952,0.896332737,0.649835118,0.3783988567,0.250570676,0.9332260642,0.2590227399,0.9490033734
0.7571698129,0.4624322093,0.6469852301,0.9349595057,0.9879778328,0.0109828118,0.3544436882,0.7115310014,0.5353569166,0.6335266772,0.5363522483,0.07787125,0.8515885476,0.4321020891,0.0599932182
0.8877857326,0.8780171926,0.2882114659,0.1734470884,0.577064729,0.7139247828,0.3335412519,0.5801253157,0.4766149272,0.664276637,0.1733397587,0.0350575689,0.3176101968,0.9350754142,0.3368086281
0.0860017709,0.8416778852,0.5682592213,0.6344793384,0.0759187728,0.0104074139,0.6719991032,0.2108310153,0.5294543389,0.7917941036,0.9148001711,0.7259809387,0.8463620806,0.9941302569,0.9515853272
0.9938332491,0.4507073036,0.103135209,0.2570132526,0.1660767625,0.8510868118,0.0193710479,0.4813255717,0.7572974776,0.6194597547,0.6781725491,0.0722314344,0.2151060988,0.8835834567,0.3905856003
0.0286867545,0.5625062885,0.0888214803,0.6815362182,0.6045764838,0.3911436891,0.8423419986,0.8146399113,0.1554093451,0.3964139605,0.6752445001,0.7981097487,0.352992122,0.2439480727,0.9258966633
0.7641784234,0.7355561571,0.515138536,0.5459523546,0.0953728901,0.1167477665,0.3814193271,0.2219805784,0.6160686344,0.9591052133,0.588501985,0.9960347895,0.8354981623,0.3330710295,0.3358862924
0.7924906567,0.5488297595,0.2320128358,0.4113103633,0.2279135095,0.1647061851,0.9893336495,0.2441684438,0.950264943,0.8463553643,0.6622427509,0.5713499703,0.3841756473,0.2927990135,0.5193422986
0.905786815,0.772574319,0.0576675515,0.4877262158,0.4276033175,0.579044776,0.5980999976,0.7346557796,0.0070070215,0.7962493706,0.7822121952,0.2163242651,0.1783487043,0.6261338366,0.9747433091
0.6714084483,0.6337254559,0.2787719922,0.1425356987,0.1057973156,0.1704862548,0.8992504657,0.2224480071,0.2997580579,0.4755186592,0.1784848165,0.0797346635,0.709633027,0.8919826719,0.936634949
0.6811106613,0.6102121862,0.1552100631,0.3365853235,0.4711068905,0.3832678991,0.6239884368,0.0915040395,0.3885452989,0.8497659797,0.0865556959,0.8003030161,0.2101514564,0.8594237228,0.51522729
0.4326110975,0.5273316546,0.5550997244,0.7236691662,0.6747967645,0.3401403368,0.289390502,0.6141840062,0.8546969208,0.622150883,0.5979034366,0.6657926139,0.364798216,0.8725672463,0.0237751606
0.0254163897,0.6053109305,0.3590001057,0.802265935,0.4778164063,0.0817410135,0.3571017794,0.1833812642,0.5815679073,0.6848398794,0.916071062,0.2594408023,0.4144231491,0.8970324761,0.7733476331
0.8909823381,0.6128395171,0.611374229,0.3961895194,0.174002631,0.7314078615,0.7599434194,0.6627180877,0.9385085037,0.5839833716,0.5794005214,0.2346068012,0.7116684523,0.1199028662,0.3267037124
0.6829292171,0.0246534026,0.2233924803,0.7001365973,0.0370799175,0.0329645349,0.2476881526,0.9502370543,0.6276637384,0.9339690718,0.7477220052,0.2833174388,0.6866327287,0.2176644743,0.3218227042
0.4562645561,0.616095578,0.8411103617,0.6325263762,0.3124198123,0.5120931346,0.2075747076,0.6788050846,0.9264672098,0.2880824667,0.7114765893,0.9623938387,0.4478025782,0.1284419097,0.9497925731
0.7219753163,0.6504904799,0.5241997701,0.3309507793,0.6005010973,0.3526756463,0.7615479494,0.4616020613,0.649263951,0.1061026991,0.0769970257,0.5476657503,0.3268092494,0.3465984306,0.3362247929
0.2801448624,0.9644809254,0.3353732523,0.5895048426,0.0572332051,0.7445965312,0.1178730962,0.590002767,0.5782366973,0.4697211754,0.1904345291,0.2232169804,0.5015511625,0.3960915192,0.638356274
0.4760828346,0.7432531965,0.2174717718,0.6607953405,0.732026018,0.9720322493,0.4133240027,0.7934533404,0.1066170763,0.6408639169,0.8690752085,0.9516346813,0.7452766302,0.809705611,0.004441801
0.6809699245,0.744312411,0.5919461943,0.5080394189,0.8559736053,0.3765235917,0.6966189813,0.1819470233,0.095794407,0.7009608403,0.0594763251,0.9814809108,0.4754527418,0.6513021383,0.9336845224
0.1051814158,0.7004792676,0.7568515677,0.8731530293,0.9038740471,0.2695098674,0.7680625533,0.5663164002,0.1377913023,0.932296199,0.1125976505,0.3285722489,0.8808955884,0.1469021262,0.7787159272
0.2919154622,0.3719153464,0.5540102425,0.553591323,0.0090036903,0.1327892123,0.5063942492,0.4235703504,0.9485976326,0.2089953629,0.2796544974,0.2068855977,0.1254354655,0.7737855124,0.4990831378
0.8375790776,0.6755092584,0.8618065973,0.3323235778,0.1335994168,0.2414487021,0.0827664311,0.1369842934,0.5549499462,0.84575044,0.9743777888,0.1300838367,0.4692930954,0.8654699833,0.0855794287
0.8284398057,0.5723182291,0.2493891838,0.1330865268,0.8564664933,0.7137845015,0.3398847315,0.1383151185,0.5970052587,0.7668571533,0.9706959001,0.8492596492,0.7304426992,0.2556551121,0.6349558894
0.8311450777,0.2304174168,0.6371509786,0.991648857,0.9044724672,0.0895838106,0.3590595766,0.0901501978,0.7312395647,0.8628183659,0.7756640328,0.1140710365,0.8896848924,0.3292782701,0.9725576081
0.4996403972,0.9014772321,0.5068524466,0.2638173888,0.0636901358,0.5466705829,0.6908668563,0.7357121954,0.3833842126,0.6396443185,0.0496479383,0.6800120386,0.8038182155,0.0978990538,0.3903954104
0.2651652011,0.4746334476,0.1233552944,0.8547612703,0.4617894711,0.278738512,0.710473755,0.5448617222,0.0086780991,0.5108638356,0.8381229132,0.7490479135,0.6407121449,0.6749645293,0.0839352912
0.3565408033,0.282065536,0.1159263943,0.1760905543,0.9691257389,0.1993113841,0.9509884164,0.5355263404,0.3993815615,0.5370083306,0.62166679,0.6908168367,0.3549711054,0.7526607147,0.7278257763
0.248851039,0.1073837549,0.2461007663,0.8849642036,0.9384832448,0.215538965,0.1078881114,0.6664406844,0.36651142,0.1888958944,0.8790529267,0.4770846911,0.1925598235,0.1721707619,0.2266070672
0.364180477,0.2787098509,0.1472804601,0.2576024583,0.8341152793,0.0759338312,0.6641157535,0.6709943915,0.9508825013,0.5071245062,0.3132525727,0.9282148484,0.6530151896,0.3051997526,0.8990148864
0.2473949587,0.585953212,0.3076859325,0.1797349531,0.7196955162,0.3707537384,0.7971637457,0.3715159491,0.01521257,0.8945185271,0.9775806863,0.9230446816,0.2439178089,0.3956879009,0.7567429781
0.3157305676,0.746047554,0.1428558474,0.7221756476,0.4978462137,0.6326070281,0.8608092787,0.2949615644,0.1074273808,0.5643713681,0.6554016696,0.2803134169,0.4525959241,0.7696191986,0.9107658364
0.707955244,0.5053196661,0.7705563222,0.7650789704,0.4716978742,0.5898135396,0.617421346,0.5179215656,0.0968387792,0.2289083127,0.6690431312,0.1228328073,0.9148275082,0.4449910619,0.5993560737
0.1024655105,0.7983929254,0.4576057407,0.1863233967,0.4451570346,0.8102538008,0.5455714681,0.8043308288,0.9868087474,0.2145145174,0.5973137998,0.2836581912,0.0083966674,0.608568986,0.7005627792
0.6126549003,0.6746263521,0.6610000499,0.7761478157,0.4964199556,0.0515347693,0.2817395516,0.6748539291,0.5435564454,0.1058456742,0.4378203265,0.8340623136,0.623697816,0.1297362002,0.2285936725
0.5649022288,0.8496793075,0.5208288152,0.3458496534,0.564888038,0.400941046,0.1159633657,0.8939285716,0.9246270613,0.3151346426,0.2055282097,0.3688750488,0.7884770847,0.0396603565,0.4889146146
0.6199789886,0.0264238138,0.4192013127,0.1634698772,0.211839364,0.1813035999,0.6898594434,0.8163135841,0.9311199409,0.9728757882,0.2970303823,0.5704759405,0.2738208746,0.7466898561,0.8175777274
0.6408163748,0.9190873056,0.4480420975,0.4927569145,0.9270755102,0.3572658447,0.2979290809,0.1850450278,0.655107677,0.4252561729,0.9009976996,0.8297742235,0.07566417,0.3108219605,0.8862254192
0.0258646946,0.1436798667,0.9476903161,0.9758349522,0.0154187035,0.7841993362,0.3147522881,0.0854961872,0.5840734629,0.6876807102,0.9190876139,0.050725261,0.7212459344,0.5517960044,0.4784465712
0.6465748232,0.9781649558,0.7125212677,0.7149278384,0.1139274152,0.7775850581,0.522988143,0.2897413453,0.9988200365,0.246693797,0.2380587052,0.5194681427,0.2981515114,0.5378966713,0.0050911271
0.1634301929,0.3710815297,0.0845314102,0.0679116217,0.9422395427,0.1881555949,0.0204345839,0.991824059,0.9672665138,0.1432043639,0.7606944196,0.2611121882,0.4608603058,0.2605200126,0.0954205714
0.497821131,0.5993683981,0.5791863456,0.6936160149,0.0092647428,0.8305075475,0.2530067942,0.9109605852,0.1550480665,0.4298800094,0.2211151696,0.9064945575,0.5573086286,0.0075703402,0.5866128281
0.599989782,0.0408137258,0.4235273854,0.1415006738,0.6436886918,0.3312750918,0.0594647858,0.970709882,0.5744023855,0.8116118259,0.6495226277,0.4914728318,0.5432710777,0.1734318991,0.1255807942
0.0600510537,0.7230391185,0.6925758251,0.9165008304,0.5079338958,0.8834881307,0.691081736,0.478206686,0.6898853139,0.4317558227,0.2781949408,0.2716274058,0.0718307456,0.6718750224,0.6971486257
0.1137352747,0.4687454093,0.4686662018,0.8469922963,0.1088583571,0.2582134372,0.0107783652,0.6604330044,0.5841410264,0.3953228862,0.614451097,0.2963274365,0.4402623529,0.3380121553,0.9698110233
0.5506401188,0.8257160482,0.1624501194,0.5546525819,0.5424602308,0.4116224412,0.2495398032,0.0418153114,0.7916591364,0.9377770151,0.3243401283,0.4857283753,0.2975637242,0.0406067325,0.7599100696
0.2469611377,0.4427679439,0.9120411064,0.3451124566,0.1376803598,0.157827653,0.712057328,0.1352925968,0.548218465,0.5052057785,0.3378706028,0.069455654,0.7983382659,0.0924769681,0.5736132969
0.9717532717,0.584738583,0.1394732349,0.133793959,0.9117560541,0.1994408416,0.0097239531,0.3639280735,0.3673768849,0.8638150296,0.3176113299,0.9921252854,0.7509005864,0.1544450891,0.3631268035
0.3551808446,0.4913883649,0.5140557593,0.6509981405,0.8587786203,0.7682609154,0.9018734204,0.9593381387,0.8530447296,0.2658214454,0.1613082324,0.3366955832,0.9863361463,0.6079225428,0.7805122559
0.2316876599,0.4823958566,0.9029027242,0.2223125089,0.4307351913,0.5194715865,0.6640677223,0.6301109687,0.1008576652,0.6867136291,0.4101439752,0.0228828283,0.588873201,0.1187932589,0.3952657697
0.0584118033,0.9246843527,0.5579467511,0.6955166581,0.8502670562,0.2367157333,0.0935008436,0.5156549243,0.7035181514,0.5043046105,0.7468354058,0.9609746548,0.4950656797,0.5718117662,0.7571124701
0.677632347,0.4474719936,0.1145006528,0.4570615006,0.1220056619,0.6118873292,0.7212648872,0.2854536034,0.1832656129,0.4731716797,0.139109196,0.7886853087,0.9245546769,0.3023077534,0.6458675779
0.3558568972,0.9249868185,0.1501470464,0.7555290769,0.5164871922,0.1136244161,0.1621938223,0.547909108,0.6281386652,0.2107904589,0.6783932801,0.5855223308,0.3024824772,0.0490307422,0.4390265166
0.8839225579,0.3128399401,0.4859050479,0.2136812677,0.6911069619,0.4054527778,0.7369909324,0.4481562199,0.7897481204,0.8570222284,0.2823690238,0.8394563988,0.1320927473,0.2175267825,0.8507035421
0.7174196688,0.7671771528,0.6479817897,0.6960789958,0.2106900088,0.8093623186,0.4723629384,0.8187661808,0.3608254888,0.1452265314,0.1398944208,0.9946761535,0.9286722841,0.4866479601,0.7354320243
0.3880854904,0.0040584426,0.3392603598,0.3814320168,0.3617162607,0.272311895,0.7087107428,0.615189948,0.231563211,0.354984699,0.9481994101,0.3495028987,0.5904380389,0.3274250951,0.2392687797
0.751745701,0.2180495204,0.9121705627,0.3365189871,0.8445101204,0.141437106,0.4197873197,0.3688344918,0.3465016711,0.2882735873,0.0901129763,0.0199480437,0.2055388388,0.2322040251,0.4996745005
0.3434763932,0.3371154015,0.221878585,0.863026205,0.1857907727,0.366324866,0.9145067711,0.63221015,0.2095072238,0.5483727196,0.9845610967,0.2150112963,0.8066764643,0.4868981229,0.2754757384
0.8996386257,0.5757495968,0.1700084836,0.3239865879,0.3141250003,0.8503359895,0.5711600793,0.9205645251,0.8113885704,0.1151041604,0.3706903845,0.5639151721,0.363853686,0.0692614928,0.4199460004
0.1811266412,0.717952503,0.4738722126,0.0270973854,0.7995883232,0.9957414811,0.0997250193,0.2976421796,0.7341564955,0.2065580012,0.2230273282,0.2494204808,0.8574395178,0.4829409331,0.3692320761
